id,product_id,url,sort_order
224781e7-ad63-410c-be88-908b4bc1acb4,3acf36dd-4d90-4b94-a395-30b75fc83de4,https://mms-images.out.customink.com/mms/images/catalog/846df0d3c6e95b1810449b1bdad562b3/styles/914200/catalog_detail_image_medium.jpg,0
579aa957-a518-445d-baab-b96f9c2ae8c9,b81a0892-e3a4-4c83-a6dd-464fcf09ca66,https://mms-images.out.customink.com/mms/images/catalog/9f973f1908d0595560889b48fd99e5fc/styles/887400/catalog_detail_image_medium.jpg,0
d570c6c2-05cd-452d-9432-db2d828c3e54,1febb96e-8a79-40be-b214-1ac9fbddfc1d,https://mms-images.out.customink.com/mms/images/catalog/67e6cdeae58d7886b8833c01ca839469/styles/884300/catalog_detail_image_medium.jpg,0
3e21041a-0e17-46b4-84c2-df71f05c0d09,64475983-5677-492b-ba7a-83b5bf9680e9,https://mms-images.out.customink.com/mms/images/catalog/5caf21130c90d619a75a74edf941a52b/styles/877000/catalog_detail_image_medium.jpg,0
879d6d45-3e8d-4662-9dcb-9100ab30fb32,9fcc5f9a-29c3-4479-b34f-f49cc674b39c,https://mms-images.out.customink.com/mms/images/catalog/18f322df988e2239c20ed76e2ed855b2/styles/868100/catalog_detail_image_medium.jpg,0
d10bbfe4-3add-4843-b8ba-7704de668af9,73612acd-545d-4655-96e0-381168928f2a,https://mms-images.out.customink.com/mms/images/catalog/4494b76a975481888a90d428b3eb3e3e/styles/868000/catalog_detail_image_medium.jpg,0
3e171d8e-c1c9-44a0-bef1-5b629dcc216a,fd5d4bde-e5c3-4d18-8dfe-f31b24e94819,https://mms-images.out.customink.com/mms/images/catalog/44883cfeb01bb22edc10e0f510e69f52/styles/867900/catalog_detail_image_medium.jpg,0
f4790ad5-2a58-450e-84b7-299f3fdd3fdd,797ebef4-64d2-4822-a56d-70e95f033f67,https://mms-images.out.customink.com/mms/images/catalog/742755e0cc85f077d1979d96c27dd315/styles/861100/catalog_detail_image_medium.jpg,0
289470b4-74f8-4e49-850e-f370a61e0bc4,97c33496-846a-43c0-b199-5ad3b322df62,https://mms-images.out.customink.com/mms/images/catalog/9408974c644e7845e529149e09aa11ba/styles/801400/catalog_detail_image_medium.jpg,0
d01a6cb6-e26f-4442-a940-e2cdede4a356,be1de323-d627-4831-816b-a40b8cd2d776,https://mms-images.out.customink.com/mms/images/catalog/6084a35615729f2e93fea02b337b9bed/styles/801300/catalog_detail_image_medium.jpg,0
ea7a8da4-73c3-43c6-9658-9e1282ef99e5,6e2e6693-5cc3-4ec3-ab38-7a50e107791e,https://mms-images.out.customink.com/mms/images/catalog/5e4a675df91b5787a1f2af20e7b17b54/styles/801200/catalog_detail_image_medium.jpg,0
0e0befcd-4f4e-44df-bdb6-4e15f60887c2,aa431ec4-b802-443f-a0d0-313d796ff0e6,https://mms-images.out.customink.com/mms/images/catalog/fd6249bdb6be30f5c85478638a81304a/styles/801000/catalog_detail_image_medium.jpg,0
dae313a5-07e7-48d5-bbe5-34c1a67f3418,ca94b66b-0232-4a7b-bd3b-34e172dee165,https://mms-images.out.customink.com/mms/images/catalog/da0388a01f0f5e5f0c42b59862fe892c/styles/799600/catalog_detail_image_medium.jpg,0
8f9bf20e-82dc-4384-b344-b59579df59f2,b38cfd7d-6199-4bd5-918d-251a8da8850d,https://mms-images.out.customink.com/mms/images/catalog/6f59a76dc668d6aa7a4f8f04e64adf0b/styles/799500/catalog_detail_image_medium.jpg,0
