Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Subtitle (product.metafields.descriptors.subtitle)
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_back_05c2683c-3d08-41d5-aa63-6662baec354c.jpg?v=1779391393,12,Gildan® 2000 — Sapphire — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_left_3bd5b93f-45f2-4061-acee-4bd63026f192.jpg?v=1779391398,13,Gildan® 2000 — Sapphire — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_right_94a85119-91d6-4bda-8d27-608c9783822b.jpg?v=1779391399,14,Gildan® 2000 — Sapphire — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_neckline_69d448e5-9778-46f7-bc16-7d86d2d30ca9.jpg?v=1779391399,15,Gildan® 2000 — Sapphire — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_fabric_56d7b9a3-7fc8-4fa3-b115-91064a1d51de.jpg?v=1779391396,16,Gildan® 2000 — Sapphire — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_front_f.jpg?v=1779391397,17,Gildan® 2000 — Sapphire — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_back_f.jpg?v=1779391393,18,Gildan® 2000 — Sapphire — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-030-S,,Color,White,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_35e1427b-3284-4bd3-86a3-47c7cd351e9f.jpg?v=1779391356,19,Gildan® 2000 — White — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_35e1427b-3284-4bd3-86a3-47c7cd351e9f.jpg?v=1779391356,,,,white,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-030-M,,Color,White,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_35e1427b-3284-4bd3-86a3-47c7cd351e9f.jpg?v=1779391356,,,,white,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-030-L,,Color,White,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_35e1427b-3284-4bd3-86a3-47c7cd351e9f.jpg?v=1779391356,,,,white,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-030-XL,,Color,White,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_35e1427b-3284-4bd3-86a3-47c7cd351e9f.jpg?v=1779391356,,,,white,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-030-2XL,,Color,White,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_35e1427b-3284-4bd3-86a3-47c7cd351e9f.jpg?v=1779391356,,,,white,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-030-3XL,,Color,White,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_35e1427b-3284-4bd3-86a3-47c7cd351e9f.jpg?v=1779391356,,,,white,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-030-4XL,,Color,White,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_35e1427b-3284-4bd3-86a3-47c7cd351e9f.jpg?v=1779391356,,,,white,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-030-5XL,,Color,White,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_35e1427b-3284-4bd3-86a3-47c7cd351e9f.jpg?v=1779391356,,,,white,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_back_e6945ddb-362b-47d8-b232-6c5ff0f3db7f.jpg?v=1779391354,20,Gildan® 2000 — White — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_left_5fc6a859-a0f7-4d79-9bfb-ec484c2cde4a.jpg?v=1779391358,21,Gildan® 2000 — White — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_right_ddca685c-d890-4bed-9d17-fc1c6ebc3c57.jpg?v=1779391359,22,Gildan® 2000 — White — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_neckline_14f87b96-9ddb-4bf7-8a89-132b0349fd57.jpg?v=1779391359,23,Gildan® 2000 — White — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_fabric_651b4efa-77e3-4f5c-b9c9-5b2121772043.jpg?v=1779391356,24,Gildan® 2000 — White — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_front_f.jpg?v=1779391357,25,Gildan® 2000 — White — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000021_030_back_f.jpg?v=1779391355,26,Gildan® 2000 — White — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-032-S,,Color,Navy,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_2180c4f7-5642-44e7-be0c-32b0e9dc2a68.jpg?v=1779391364,27,Gildan® 2000 — Navy — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_2180c4f7-5642-44e7-be0c-32b0e9dc2a68.jpg?v=1779391364,,,,navy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-032-M,,Color,Navy,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_2180c4f7-5642-44e7-be0c-32b0e9dc2a68.jpg?v=1779391364,,,,navy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-032-L,,Color,Navy,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_2180c4f7-5642-44e7-be0c-32b0e9dc2a68.jpg?v=1779391364,,,,navy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-032-XL,,Color,Navy,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_2180c4f7-5642-44e7-be0c-32b0e9dc2a68.jpg?v=1779391364,,,,navy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-032-2XL,,Color,Navy,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_2180c4f7-5642-44e7-be0c-32b0e9dc2a68.jpg?v=1779391364,,,,navy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-032-3XL,,Color,Navy,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_2180c4f7-5642-44e7-be0c-32b0e9dc2a68.jpg?v=1779391364,,,,navy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-032-4XL,,Color,Navy,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_2180c4f7-5642-44e7-be0c-32b0e9dc2a68.jpg?v=1779391364,,,,navy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-032-5XL,,Color,Navy,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_2180c4f7-5642-44e7-be0c-32b0e9dc2a68.jpg?v=1779391364,,,,navy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_back_5ef606c7-5d24-43a8-8bbc-fa526643ead2.jpg?v=1779391360,28,Gildan® 2000 — Navy — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_left_1a91ae79-3218-4a4e-86eb-e1a23ea0139a.jpg?v=1779391365,29,Gildan® 2000 — Navy — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_right_50f7a7d4-023f-427e-b138-688bc0a2f25d.jpg?v=1779391367,30,Gildan® 2000 — Navy — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_neckline_09a59106-86ef-4af3-b681-b52236c82d2e.jpg?v=1779391367,31,Gildan® 2000 — Navy — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_fabric_ccac704a-9e04-4257-83f7-64ab202d9dc5.jpg?v=1779391363,32,Gildan® 2000 — Navy — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_front_f.jpg?v=1779391365,33,Gildan® 2000 — Navy — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000022_032_back_f.jpg?v=1779391362,34,Gildan® 2000 — Navy — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-S,,Color,Black,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_c5f51ebc-bceb-4126-b557-caa13d50f010.jpg?v=1779391370,35,Gildan® 2000 — Black — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_c5f51ebc-bceb-4126-b557-caa13d50f010.jpg?v=1779391370,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-M,,Color,Black,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_c5f51ebc-bceb-4126-b557-caa13d50f010.jpg?v=1779391370,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-L,,Color,Black,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_c5f51ebc-bceb-4126-b557-caa13d50f010.jpg?v=1779391370,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-XL,,Color,Black,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_c5f51ebc-bceb-4126-b557-caa13d50f010.jpg?v=1779391370,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-2XL,,Color,Black,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_c5f51ebc-bceb-4126-b557-caa13d50f010.jpg?v=1779391370,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-3XL,,Color,Black,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_c5f51ebc-bceb-4126-b557-caa13d50f010.jpg?v=1779391370,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-4XL,,Color,Black,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_c5f51ebc-bceb-4126-b557-caa13d50f010.jpg?v=1779391370,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-5XL,,Color,Black,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_c5f51ebc-bceb-4126-b557-caa13d50f010.jpg?v=1779391370,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_back_4388d69e-ba38-4740-ba74-f2e427e194e2.jpg?v=1779391368,36,Gildan® 2000 — Black — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_left_d5d6ad75-3261-487e-bad8-316dfefe96c1.jpg?v=1779391373,37,Gildan® 2000 — Black — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_right_07d7ed64-7317-425a-ae03-aeb053271a8e.jpg?v=1779391374,38,Gildan® 2000 — Black — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_neckline_a1c49af0-6721-4a89-a1a9-a4f9e653ec91.jpg?v=1779391374,39,Gildan® 2000 — Black — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_fabric_caa2a1ac-6224-448f-b545-aef965fd7d92.jpg?v=1779391370,40,Gildan® 2000 — Black — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_f.jpg?v=1779391372,41,Gildan® 2000 — Black — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_back_f.jpg?v=1779391369,42,Gildan® 2000 — Black — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-S,,Color,Red,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_95667237-3c03-4b13-bd74-9857e56db16b.jpg?v=1779391379,43,Gildan® 2000 — Red — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_95667237-3c03-4b13-bd74-9857e56db16b.jpg?v=1779391379,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-M,,Color,Red,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_95667237-3c03-4b13-bd74-9857e56db16b.jpg?v=1779391379,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-L,,Color,Red,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_95667237-3c03-4b13-bd74-9857e56db16b.jpg?v=1779391379,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-XL,,Color,Red,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_95667237-3c03-4b13-bd74-9857e56db16b.jpg?v=1779391379,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-2XL,,Color,Red,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_95667237-3c03-4b13-bd74-9857e56db16b.jpg?v=1779391379,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-3XL,,Color,Red,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_95667237-3c03-4b13-bd74-9857e56db16b.jpg?v=1779391379,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-4XL,,Color,Red,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_95667237-3c03-4b13-bd74-9857e56db16b.jpg?v=1779391379,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-5XL,,Color,Red,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_95667237-3c03-4b13-bd74-9857e56db16b.jpg?v=1779391379,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_back_7cd49f8d-46d2-46ce-8420-1ebb92c607c6.jpg?v=1779391377,44,Gildan® 2000 — Red — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_left_ec0f40f7-178d-4cef-ae88-e2979134617c.jpg?v=1779391380,45,Gildan® 2000 — Red — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_right_d99a32b4-8b08-40cf-a9e9-d131cf982abc.jpg?v=1779391382,46,Gildan® 2000 — Red — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_neckline_e9d15e1e-44d2-4820-95d9-ca5a689273f6.jpg?v=1779391382,47,Gildan® 2000 — Red — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_fabric_04be49f1-6e06-4c1c-965c-667154a83bd3.jpg?v=1779391377,48,Gildan® 2000 — Red — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_f.jpg?v=1779391379,49,Gildan® 2000 — Red — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_back_f.jpg?v=1779391377,50,Gildan® 2000 — Red — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-S,,Color,Royal Blue,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_7d9c0ecc-0466-490d-a127-ed08d57a7451.png?v=1779391386,51,Gildan® 2000 — Royal Blue — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_7d9c0ecc-0466-490d-a127-ed08d57a7451.png?v=1779391386,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-M,,Color,Royal Blue,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_7d9c0ecc-0466-490d-a127-ed08d57a7451.png?v=1779391386,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-L,,Color,Royal Blue,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_7d9c0ecc-0466-490d-a127-ed08d57a7451.png?v=1779391386,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-XL,,Color,Royal Blue,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_7d9c0ecc-0466-490d-a127-ed08d57a7451.png?v=1779391386,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-2XL,,Color,Royal Blue,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_7d9c0ecc-0466-490d-a127-ed08d57a7451.png?v=1779391386,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-3XL,,Color,Royal Blue,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_7d9c0ecc-0466-490d-a127-ed08d57a7451.png?v=1779391386,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-4XL,,Color,Royal Blue,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_7d9c0ecc-0466-490d-a127-ed08d57a7451.png?v=1779391386,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-5XL,,Color,Royal Blue,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_7d9c0ecc-0466-490d-a127-ed08d57a7451.png?v=1779391386,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_back_7f8665fa-47c2-4b08-9979-9ce463aecdfa.png?v=1779391383,52,Gildan® 2000 — Royal Blue — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_left_e9f6f109-8f76-4956-8d85-26c91589987e.png?v=1779391390,53,Gildan® 2000 — Royal Blue — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_right_b6e683b8-3a66-40b3-96b6-cd21e4cc5dec.png?v=1779391392,54,Gildan® 2000 — Royal Blue — right side view,,,,,,,,,,,,,,,,,,,
