Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Subtitle (product.metafields.descriptors.subtitle)
,gildan-2000-g2000,,,,,,,,G2000-036-M,,Color,Black,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_9e4564c5-559a-48c0-a49c-547ee4be4e56.jpg?v=1779479095,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-L,,Color,Black,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_9e4564c5-559a-48c0-a49c-547ee4be4e56.jpg?v=1779479095,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-XL,,Color,Black,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_9e4564c5-559a-48c0-a49c-547ee4be4e56.jpg?v=1779479095,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-2XL,,Color,Black,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_9e4564c5-559a-48c0-a49c-547ee4be4e56.jpg?v=1779479095,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-3XL,,Color,Black,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_9e4564c5-559a-48c0-a49c-547ee4be4e56.jpg?v=1779479095,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-4XL,,Color,Black,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_9e4564c5-559a-48c0-a49c-547ee4be4e56.jpg?v=1779479095,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-036-5XL,,Color,Black,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_9e4564c5-559a-48c0-a49c-547ee4be4e56.jpg?v=1779479095,,,,black,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_back_3d8022c1-f5d9-476e-9a42-44fd3a8986cf.jpg?v=1779479093,2,Gildan® 2000 — Black — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_left_8c277cc8-755e-4cf6-9d3d-59e7cd96cfc5.jpg?v=1779479097,3,Gildan® 2000 — Black — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_right_de0fa8be-abc4-4562-b920-154ffc853aa5.jpg?v=1779479099,4,Gildan® 2000 — Black — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_neckline_8328c1e8-e8c0-42b9-8c5b-45e18b605039.jpg?v=1779479098,5,Gildan® 2000 — Black — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_fabric_7d4e80c2-c7c5-4da5-8cb2-f8fca7a4865a.jpg?v=1779479094,6,Gildan® 2000 — Black — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_front_f_4b6aa814-83f7-4dd0-a55b-7489b31b2644.jpg?v=1779479097,7,Gildan® 2000 — Black — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000023_036_back_f_91d433b2-1f29-453e-80c3-6b4f6735ed37.jpg?v=1779479094,8,Gildan® 2000 — Black — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-S,,Color,Red,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_929cfdb8-b216-46cd-9607-e7ac668655c8.jpg?v=1779479101,9,Gildan® 2000 — Red — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_929cfdb8-b216-46cd-9607-e7ac668655c8.jpg?v=1779479101,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-M,,Color,Red,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_929cfdb8-b216-46cd-9607-e7ac668655c8.jpg?v=1779479101,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-L,,Color,Red,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_929cfdb8-b216-46cd-9607-e7ac668655c8.jpg?v=1779479101,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-XL,,Color,Red,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_929cfdb8-b216-46cd-9607-e7ac668655c8.jpg?v=1779479101,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-2XL,,Color,Red,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_929cfdb8-b216-46cd-9607-e7ac668655c8.jpg?v=1779479101,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-3XL,,Color,Red,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_929cfdb8-b216-46cd-9607-e7ac668655c8.jpg?v=1779479101,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-4XL,,Color,Red,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_929cfdb8-b216-46cd-9607-e7ac668655c8.jpg?v=1779479101,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-040-5XL,,Color,Red,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_929cfdb8-b216-46cd-9607-e7ac668655c8.jpg?v=1779479101,,,,red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_back_b6063066-ab27-4b19-82ac-c3777bd032d8.jpg?v=1779479099,10,Gildan® 2000 — Red — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_left_e7d4ea28-3761-4c06-96c4-9baa7e0400b7.jpg?v=1779479103,11,Gildan® 2000 — Red — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_right_2e6184b2-7f69-4266-9da7-1499ffa9e39b.jpg?v=1779479105,12,Gildan® 2000 — Red — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_neckline_bc77f04a-50ad-4da1-9243-4239299ce527.jpg?v=1779479104,13,Gildan® 2000 — Red — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_fabric_5caa5b5b-90b3-4cb2-add4-064db3d10c82.jpg?v=1779479101,14,Gildan® 2000 — Red — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_front_f_0dc80469-f7d1-488a-80aa-2f8f7b0bf870.jpg?v=1779479103,15,Gildan® 2000 — Red — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000024_040_back_f_f4efc966-c880-48d8-920b-7b4fe3c6310a.jpg?v=1779479101,16,Gildan® 2000 — Red — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-S,,Color,Royal Blue,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front.png?v=1779479109,17,Gildan® 2000 — Royal Blue — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front.png?v=1779479109,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-M,,Color,Royal Blue,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front.png?v=1779479109,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-L,,Color,Royal Blue,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front.png?v=1779479109,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-XL,,Color,Royal Blue,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front.png?v=1779479109,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-2XL,,Color,Royal Blue,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front.png?v=1779479109,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-3XL,,Color,Royal Blue,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front.png?v=1779479109,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-4XL,,Color,Royal Blue,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front.png?v=1779479109,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-051-5XL,,Color,Royal Blue,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front.png?v=1779479109,,,,royal blue,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_back.png?v=1779479106,18,Gildan® 2000 — Royal Blue — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_left.png?v=1779479111,19,Gildan® 2000 — Royal Blue — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_right.png?v=1779479113,20,Gildan® 2000 — Royal Blue — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_neckline.png?v=1779479113,21,Gildan® 2000 — Royal Blue — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_fabric.png?v=1779479107,22,Gildan® 2000 — Royal Blue — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_front_f.png?v=1779479110,23,Gildan® 2000 — Royal Blue — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000025_051_back_f.png?v=1779479107,24,Gildan® 2000 — Royal Blue — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-098-S,,Color,Daisy,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_9793934b-b770-4e96-87d3-e8268de9b927.jpg?v=1779479123,25,Gildan® 2000 — Daisy — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_9793934b-b770-4e96-87d3-e8268de9b927.jpg?v=1779479123,,,,daisy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-098-M,,Color,Daisy,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_9793934b-b770-4e96-87d3-e8268de9b927.jpg?v=1779479123,,,,daisy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-098-L,,Color,Daisy,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_9793934b-b770-4e96-87d3-e8268de9b927.jpg?v=1779479123,,,,daisy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-098-XL,,Color,Daisy,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_9793934b-b770-4e96-87d3-e8268de9b927.jpg?v=1779479123,,,,daisy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-098-2XL,,Color,Daisy,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_9793934b-b770-4e96-87d3-e8268de9b927.jpg?v=1779479123,,,,daisy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-098-3XL,,Color,Daisy,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_9793934b-b770-4e96-87d3-e8268de9b927.jpg?v=1779479123,,,,daisy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-098-4XL,,Color,Daisy,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_9793934b-b770-4e96-87d3-e8268de9b927.jpg?v=1779479123,,,,daisy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-098-5XL,,Color,Daisy,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_9793934b-b770-4e96-87d3-e8268de9b927.jpg?v=1779479123,,,,daisy,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_back_3bf38edf-0894-415f-b70a-6c4658726f1d.jpg?v=1779479121,26,Gildan® 2000 — Daisy — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_left_92731b37-709b-40c1-b550-e6cb85e749c3.jpg?v=1779479126,27,Gildan® 2000 — Daisy — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_right_1bcd3b73-cc83-457d-b1f5-94fc81addbb3.jpg?v=1779479127,28,Gildan® 2000 — Daisy — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_neckline_c7a1917c-9b4d-42b0-af0c-3c7dccf0202e.jpg?v=1779479126,29,Gildan® 2000 — Daisy — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_fabric_4744316c-1ce6-47d6-bef1-200a9c068faa.jpg?v=1779479123,30,Gildan® 2000 — Daisy — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_front_f_8f43ba4e-626d-490a-b6ef-8b1712e23943.jpg?v=1779479124,31,Gildan® 2000 — Daisy — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000027_098_back_f_b5a8b44c-e94d-45ed-b722-8e6e7cdf0190.jpg?v=1779479122,32,Gildan® 2000 — Daisy — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-194-S,,Color,Cherry Red,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f451ca7a-f083-4e3f-b320-f6eb70ec8d1d.jpg?v=1779479130,33,Gildan® 2000 — Cherry Red — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f451ca7a-f083-4e3f-b320-f6eb70ec8d1d.jpg?v=1779479130,,,,cherry red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-194-M,,Color,Cherry Red,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f451ca7a-f083-4e3f-b320-f6eb70ec8d1d.jpg?v=1779479130,,,,cherry red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-194-L,,Color,Cherry Red,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f451ca7a-f083-4e3f-b320-f6eb70ec8d1d.jpg?v=1779479130,,,,cherry red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-194-XL,,Color,Cherry Red,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f451ca7a-f083-4e3f-b320-f6eb70ec8d1d.jpg?v=1779479130,,,,cherry red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-194-2XL,,Color,Cherry Red,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f451ca7a-f083-4e3f-b320-f6eb70ec8d1d.jpg?v=1779479130,,,,cherry red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-194-3XL,,Color,Cherry Red,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f451ca7a-f083-4e3f-b320-f6eb70ec8d1d.jpg?v=1779479130,,,,cherry red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-194-4XL,,Color,Cherry Red,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f451ca7a-f083-4e3f-b320-f6eb70ec8d1d.jpg?v=1779479130,,,,cherry red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-194-5XL,,Color,Cherry Red,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f451ca7a-f083-4e3f-b320-f6eb70ec8d1d.jpg?v=1779479130,,,,cherry red,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_back_e0bc5855-2c10-4e77-aaa2-ab4796a7f6bb.jpg?v=1779479128,34,Gildan® 2000 — Cherry Red — back view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_left_5466429a-7ad1-4fdf-8950-34ce9a3f4b47.jpg?v=1779479132,35,Gildan® 2000 — Cherry Red — left side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_right_0e96a3da-67a5-4247-835b-9ac7cc938b1f.jpg?v=1779479134,36,Gildan® 2000 — Cherry Red — right side view,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_neckline_fa4247a4-0d13-42a3-8106-0339d9c10871.jpg?v=1779479134,37,Gildan® 2000 — Cherry Red — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_fabric_36f6fb83-4d4a-4f05-ad83-4c71ed0f8adf.jpg?v=1779479129,38,Gildan® 2000 — Cherry Red — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_front_f_442781b9-e106-4eec-90fb-6dbc01e74ac9.jpg?v=1779479131,39,Gildan® 2000 — Cherry Red — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000028_194_back_f_d4fd4c8c-2c85-4fba-94aa-7dac1aa4e2d6.jpg?v=1779479129,40,Gildan® 2000 — Cherry Red — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-026-S,,Color,Sapphire,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_front_240d6dfd-3b48-4216-b1d7-2b5ae4f16557.jpg?v=1779479117,41,Gildan® 2000 — Sapphire — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_front_240d6dfd-3b48-4216-b1d7-2b5ae4f16557.jpg?v=1779479117,,,,sapphire,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-026-M,,Color,Sapphire,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_front_240d6dfd-3b48-4216-b1d7-2b5ae4f16557.jpg?v=1779479117,,,,sapphire,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-026-L,,Color,Sapphire,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_front_240d6dfd-3b48-4216-b1d7-2b5ae4f16557.jpg?v=1779479117,,,,sapphire,,,,,,,,,,,,,,
,gildan-2000-g2000,,,,,,,,G2000-026-XL,,Color,Sapphire,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,150,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000026_026_front_240d6dfd-3b48-4216-b1d7-2b5ae4f16557.jpg?v=1779479117,,,,sapphire,,,,,,,,,,,,,,
