id,name,slug,description,base_price_cents,category_id,sku,is_active
53e4aa29-a157-4b9a-a923-6f5af01b2c44,Sport-Tek Competitor Hooded Long Sleeve Performance Shirt,sport-tek-competitor-hooded-long-sleeve-performance-shirt-53e4,Imported product: Sport-Tek Competitor Hooded Long Sleeve Performance Shirt,2445,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-F33E3C84,true
d7e6a42d-8cab-4a6f-8df0-ab8f90edff50,Port & Company UPF 50 Long Sleeve Performance Shirt,port-and-company-upf-50-long-sleeve-performance-shirt-d7e6,Imported product: Port & Company UPF 50 Long Sleeve Performance Shirt,1660,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-F5D70F1E,true
0d0f4812-adef-46a0-8c9b-54fc14036bb1,Storm Creek Women's Sightseer Recycled Long Sleeve Performance Shirt,storm-creek-womens-sightseer-recycled-long-sleeve-performance-shirt-0d0f,Imported product: Storm Creek Women's Sightseer Recycled Long Sleeve Performance Shirt,4180,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-E7EBB062,true
401172b0-a6c7-4305-93c7-bc1eaa80bb5f,Gildan Soft Jersey Long Sleeve Performance Shirt,gildan-soft-jersey-long-sleeve-performance-shirt-4011,Imported product: Gildan Soft Jersey Long Sleeve Performance Shirt,1980,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-55067106,true
8fd10505-e4f7-43e4-9633-9f997aa7b09e,Sport-Tek UPF 50 Long Sleeve Performance Shirt,sport-tek-upf-50-long-sleeve-performance-shirt-8fd1,Imported product: Sport-Tek UPF 50 Long Sleeve Performance Shirt,1740,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-E2463583,true
55891401-a553-4c5a-beb9-3a8e3a561f46,Sport-Tek Women's Competitor Long Sleeve V-Neck Performance Shirt,sport-tek-womens-competitor-long-sleeve-v-neck-performance-shirt-5589,Imported product: Sport-Tek Women's Competitor Long Sleeve V-Neck Performance Shirt,1720,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-F30260FD,true
b6cb0b3b-35d8-4dd8-9259-500e25375892,Clique by Cutter & Buck Spin Eco UPF 50 Long Sleeve Performance Shirt,clique-by-cutter-and-buck-spin-eco-upf-50-long-sleeve-performance-shirt-b6cb,Imported product: Clique by Cutter & Buck Spin Eco UPF 50 Long Sleeve Performance Shirt,1955,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-5E429B8D,true
8180eb61-7797-40b9-9733-84fd1842e02e,Storm Creek Women's Pacesetter Lightweight Hooded Performance Shirt,storm-creek-womens-pacesetter-lightweight-hooded-performance-shirt-8180,Imported product: Storm Creek Women's Pacesetter Lightweight Hooded Performance Shirt,6150,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-A7B26F11,true
6a05bab9-89f6-4270-b277-410650072384,New Era Power Hooded Long Sleeve Performance Shirt,new-era-power-hooded-long-sleeve-performance-shirt-6a05,Imported product: New Era Power Hooded Long Sleeve Performance Shirt,4565,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-357CC3AA,true
01b53e7c-f525-4f42-9ea2-08cd484134b5,Storm Creek Sightseer Recycled Long Sleeve Performance Shirt,storm-creek-sightseer-recycled-long-sleeve-performance-shirt-01b5,Imported product: Storm Creek Sightseer Recycled Long Sleeve Performance Shirt,4180,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-10F991B3,true
b88b72bd-3dd5-4a09-bc9a-524a2ade5b3e,Sport-Tek UPF 50 Long Sleeve Compression Shirt,sport-tek-upf-50-long-sleeve-compression-shirt-b88b,Imported product: Sport-Tek UPF 50 Long Sleeve Compression Shirt,2775,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-C0BBB481,true
544a5eb9-3e95-4d1e-a660-ef330cb29796,Sport-Tek Tri-Blend Long Sleeve Performance Shirt,sport-tek-tri-blend-long-sleeve-performance-shirt-544a,Imported product: Sport-Tek Tri-Blend Long Sleeve Performance Shirt,2255,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-7C049234,true
80019e39-1772-4879-8188-81b2bb4bd595,OGIO Endurance Pulse Long Sleeve Performance Shirt,ogio-endurance-pulse-long-sleeve-performance-shirt-8001,Imported product: OGIO Endurance Pulse Long Sleeve Performance Shirt,3740,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-91E97B5F,true
22485f11-1836-44b1-a063-8c7406abb85c,CornerStone Class 3 Segmented Tape Hooded Long Sleeve Safety T-shirt,cornerstone-class-3-segmented-tape-hooded-long-sleeve-safety-t-shirt-2248,Imported product: CornerStone Class 3 Segmented Tape Hooded Long Sleeve Safety T-shirt,4645,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-51B2E7DD,true
9cdcb939-6bdb-49bf-9368-7f6b692d263d,Storm Creek Pacesetter Recycled Performance Quarter Zip Shirt,storm-creek-pacesetter-recycled-performance-quarter-zip-shirt-9cdc,Imported product: Storm Creek Pacesetter Recycled Performance Quarter Zip Shirt,4515,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-7EA25867,true
0e078246-d335-4f95-94c9-ea62e939f0b3,Sport-Tek Competitor United Long Sleeve Performance Jersey,sport-tek-competitor-united-long-sleeve-performance-jersey-0e07,Imported product: Sport-Tek Competitor United Long Sleeve Performance Jersey,1900,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-B3EAB92B,true
54146a03-543b-4e62-9528-e48019ddc79e,Clique by Cutter & Buck Women's Spin Eco UPF 50 Long Sleeve Performance Shirt,clique-by-cutter-and-buck-womens-spin-eco-upf-50-long-sleeve-performance-shirt-5414,Imported product: Clique by Cutter & Buck Women's Spin Eco UPF 50 Long Sleeve Performance Shirt,1955,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-C2C827F8,true
71202811-c34f-4752-b47b-4b3d63bc9e22,Storm Creek Women's Pacesetter Recycled Performance Quarter Zip Shirt,storm-creek-womens-pacesetter-recycled-performance-quarter-zip-shirt-7120,Imported product: Storm Creek Women's Pacesetter Recycled Performance Quarter Zip Shirt,4515,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-174E9B74,true
d9a9de51-58cb-4e9d-8782-e4355405b7bc,Sport-Tek Drift Camo Colorblock Long Sleeve Performance Shirt,sport-tek-drift-camo-colorblock-long-sleeve-performance-shirt-d9a9,Imported product: Sport-Tek Drift Camo Colorblock Long Sleeve Performance Shirt,2060,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-9BE77750,true
078dec7c-2a13-436b-91e2-95c571821ef9,CornerStone Workwear Pro Hooded Long Sleeve Performance Shirt,cornerstone-workwear-pro-hooded-long-sleeve-performance-shirt-078d,Imported product: CornerStone Workwear Pro Hooded Long Sleeve Performance Shirt,2330,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-87911235,true
64d99178-e55e-4c13-8407-a59223d9161e,Paragon Cayman Camo UPF 50 Long Sleeve Performance Shirt,paragon-cayman-camo-upf-50-long-sleeve-performance-shirt-64d9,Imported product: Paragon Cayman Camo UPF 50 Long Sleeve Performance Shirt,2740,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-AD11795E,true
695ab73e-65ac-43da-be39-43f682dbcb5d,Nike Team rLegend Long Sleeve Performance Shirt,nike-team-rlegend-long-sleeve-performance-shirt-695a,Imported product: Nike Team rLegend Long Sleeve Performance Shirt,5420,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-112F4428,true
66c881b6-be45-40a4-9b3b-030435e81426,Sport-Tek Youth Competitor Long Sleeve Performance Shirt,sport-tek-youth-competitor-long-sleeve-performance-shirt-66c8,Imported product: Sport-Tek Youth Competitor Long Sleeve Performance Shirt,1715,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-93305583,true
5c9cb88e-2c43-4b59-a4e2-4be7a8fa131d,Paragon Tortuga Extreme UPF 50 Hooded Long Sleeve Performance Shirt,paragon-tortuga-extreme-upf-50-hooded-long-sleeve-performance-shirt-5c9c,Imported product: Paragon Tortuga Extreme UPF 50 Hooded Long Sleeve Performance Shirt,3855,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-4A73670D,true
61e9004e-0617-4ef3-975e-d12ab188ebc4,Core 365 Capital UPF 50 Long Sleeve Performance Shirt,core-365-capital-upf-50-long-sleeve-performance-shirt-61e9,Imported product: Core 365 Capital UPF 50 Long Sleeve Performance Shirt,1480,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-AC1C2666,true
7f76b7d3-ddce-4ff0-955f-8fe1bfaa6bf8,Paragon Aruba Extreme UPF 50 Long Sleeve Performance Blend Shirt,paragon-aruba-extreme-upf-50-long-sleeve-performance-blend-shirt-7f76,Imported product: Paragon Aruba Extreme UPF 50 Long Sleeve Performance Blend Shirt,2740,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-B18F61ED,true
3c98c981-4b3e-4ba5-968e-79a716263c6c,Sport-Tek Tall Competitor Long Sleeve Performance Shirt,sport-tek-tall-competitor-long-sleeve-performance-shirt-3c98,Imported product: Sport-Tek Tall Competitor Long Sleeve Performance Shirt,2135,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-6567738F,true
e7499dec-2c94-447e-9fcf-39fa0ee81223,Sport-Tek Soft Jersey Long Sleeve Performance Shirt,sport-tek-soft-jersey-long-sleeve-performance-shirt-e749,Imported product: Sport-Tek Soft Jersey Long Sleeve Performance Shirt,1995,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-33832DF1,true
4b726164-6b54-4243-9935-1b8e0e4b69c4,Russell Athletic Essential Performance Blend Long Sleeve T-shirt,russell-athletic-essential-performance-blend-long-sleeve-t-shirt-4b72,Imported product: Russell Athletic Essential Performance Blend Long Sleeve T-shirt,1800,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-B0B30911,true
998f980d-631e-4b2a-8b92-e2f5057112ce,OGIO Women's Endurance Pulse Long Sleeve Performance Shirt,ogio-womens-endurance-pulse-long-sleeve-performance-shirt-998f,Imported product: OGIO Women's Endurance Pulse Long Sleeve Performance Shirt,3740,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-9403B702,true
28076aad-1071-454f-bfc3-9ee3135aafa3,Sport-Tek Long Sleeve Raglan Performance Shirt,sport-tek-long-sleeve-raglan-performance-shirt-2807,Imported product: Sport-Tek Long Sleeve Raglan Performance Shirt,2690,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-D951E0F5,true
1d8db2c2-ffe4-4e8a-b9a4-7efa9a0f57d9,Russell Outdoors Realtree® Colorblock Long Sleeve Performance Shirt,russell-outdoors-realtreer-colorblock-long-sleeve-performance-shirt-1d8d,Imported product: Russell Outdoors Realtree® Colorblock Long Sleeve Performance Shirt,4165,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-BABF3083,true
3473a434-a9ec-41a9-b2d1-a805ce028a47,Under Armour Women's Team Tech Recycled Long Sleeve Performance Shirt,under-armour-womens-team-tech-recycled-long-sleeve-performance-shirt-3473,Imported product: Under Armour Women's Team Tech Recycled Long Sleeve Performance Shirt,5460,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-685E5A32,true
f1b97425-5bad-4696-8250-730852ee3ca9,Augusta Women's Nexgen Long Sleeve Performance Shirt,augusta-womens-nexgen-long-sleeve-performance-shirt-f1b9,Imported product: Augusta Women's Nexgen Long Sleeve Performance Shirt,1720,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-91B02B84,true
431f7ee9-9935-4296-b754-c64b56e28595,Carhartt Force Cotton Long Sleeve Pocket T-shirt,carhartt-force-cotton-long-sleeve-pocket-t-shirt-431f,Imported product: Carhartt Force Cotton Long Sleeve Pocket T-shirt,5925,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-76C9CC9F,true
405d5a76-9010-45bf-8a75-b52cbbc55547,New Era Series Long Sleeve Performance Shirt,new-era-series-long-sleeve-performance-shirt-405d,Imported product: New Era Series Long Sleeve Performance Shirt,3105,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-510127B6,true
6c6f8a84-7d27-414d-a756-69cfd12b742e,New Era Women's Tri-Blend Raglan T-shirt,new-era-womens-tri-blend-raglan-t-shirt-6c6f,Imported product: New Era Women's Tri-Blend Raglan T-shirt,2735,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-9497B54C,true
3296392f-6465-4eb4-b55f-842b9738ac8c,Sport-Tek Heather Contender Colorblock Long Sleeve Performance Shirt,sport-tek-heather-contender-colorblock-long-sleeve-performance-shirt-3296,Imported product: Sport-Tek Heather Contender Colorblock Long Sleeve Performance Shirt,2175,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-FCDDC3C9,true
f8150012-f477-426e-86b3-bc586a3cd20f,Storm Creek Tall Pacesetter Recycled Performance Quarter Zip Shirt,storm-creek-tall-pacesetter-recycled-performance-quarter-zip-shirt-f815,Imported product: Storm Creek Tall Pacesetter Recycled Performance Quarter Zip Shirt,5515,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-F8C5F6A2,true
9ae2d452-3f6b-46fc-9875-d269faae4b2b,Hanes Cool Dri Lightweight Long Sleeve Performance Shirt,hanes-cool-dri-lightweight-long-sleeve-performance-shirt-9ae2,Imported product: Hanes Cool Dri Lightweight Long Sleeve Performance Shirt,1975,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-73BD315A,true
22eacab2-f1f6-463f-a3a7-8186d9e382db,Sport-Tek Youth UPF 50 Hooded Long Sleeve Performance Shirt,sport-tek-youth-upf-50-hooded-long-sleeve-performance-shirt-22ea,Imported product: Sport-Tek Youth UPF 50 Hooded Long Sleeve Performance Shirt,2330,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-EC17646F,true
2304d5bf-376b-47c5-87eb-3c85765ca5b6,Russell Outdoors Realtree® Lightweight Long Sleeve Performance Shirt,russell-outdoors-realtreer-lightweight-long-sleeve-performance-shirt-2304,Imported product: Russell Outdoors Realtree® Lightweight Long Sleeve Performance Shirt,4785,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-72CB9C1D,true
a6d952dc-28e5-4e61-b883-3fd40981a7b1,CornerStone Workwear Pro Long Sleeve Pocket Performance Shirt,cornerstone-workwear-pro-long-sleeve-pocket-performance-shirt-a6d9,Imported product: CornerStone Workwear Pro Long Sleeve Pocket Performance Shirt,2230,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-D47A29C3,true
c415b306-16c1-4831-94ee-a738e573d084,Charles River Pulse Hooded Quarter Zip Performance Shirt,charles-river-pulse-hooded-quarter-zip-performance-shirt-c415,Imported product: Charles River Pulse Hooded Quarter Zip Performance Shirt,6650,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-0FF4C677,true
0b7ed2a1-0ffa-4951-a068-0b0afc5a9c89,Charles River Women's Space Dyed Quarter Zip Performance Shirt,charles-river-womens-space-dyed-quarter-zip-performance-shirt-0b7e,Imported product: Charles River Women's Space Dyed Quarter Zip Performance Shirt,4950,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-DAC971B2,true
67a8e9b8-7b30-48e4-8940-771ce5c5af69,Charles River Space Dyed Quarter Zip Performance Shirt,charles-river-space-dyed-quarter-zip-performance-shirt-67a8,Imported product: Charles River Space Dyed Quarter Zip Performance Shirt,4950,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-217A9BBC,true
ecb62799-cb44-41da-b04e-21f3b9b0124b,Devon & Jones CrownLux Windsor Welded Performance Quarter Zip Pullover,devon-and-jones-crownlux-windsor-welded-performance-quarter-zip-pullover-ecb6,Imported product: Devon & Jones CrownLux Windsor Welded Performance Quarter Zip Pullover,5920,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-6BC7C92F,true
1bdafef0-a837-4f31-8ac6-da965ff635f8,Devon & Jones Women's CrownLux Windsor Welded Performance Quarter Zip Pullover,devon-and-jones-womens-crownlux-windsor-welded-performance-quarter-zip-pullover-1bda,Imported product: Devon & Jones Women's CrownLux Windsor Welded Performance Quarter Zip Pullover,5920,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-E1EAE19B,true
467fdc35-01dc-408b-85e3-76a91e24bd45,Storm Creek Pacesetter Lightweight Hooded Performance Shirt,storm-creek-pacesetter-lightweight-hooded-performance-shirt-467f,Imported product: Storm Creek Pacesetter Lightweight Hooded Performance Shirt,6150,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-4A377FFB,true
5fc85d8f-5adb-4439-a2ca-2af5fc3e445a,Sport-Tek Youth Raglan T-shirt,sport-tek-youth-raglan-t-shirt-5fc8,Imported product: Sport-Tek Youth Raglan T-shirt,1645,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-9253ED22,true
b206a894-ec77-46cb-a7b4-d2c0b92bdebc,Russell Outdoors Realtree® Colorblock Quarter Zip Performance Shirt,russell-outdoors-realtreer-colorblock-quarter-zip-performance-shirt-b206,Imported product: Russell Outdoors Realtree® Colorblock Quarter Zip Performance Shirt,4630,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-DDDB13FA,true
1c41cbc2-f711-4db3-8cf7-8a414d5e4174,Harriton Charge Snag and Soil Protect Long Sleeve Performance Shirt,harriton-charge-snag-and-soil-protect-long-sleeve-performance-shirt-1c41,Imported product: Harriton Charge Snag and Soil Protect Long Sleeve Performance Shirt,2700,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-73EEC9DF,true
8ef2ca8d-5d10-4c56-80ae-c4ad6ccd3b51,Oakley Team Issue Hydrolix Long Sleeve Performance Shirt,oakley-team-issue-hydrolix-long-sleeve-performance-shirt-8ef2,Imported product: Oakley Team Issue Hydrolix Long Sleeve Performance Shirt,4400,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-8D9DF96E,true
995e6d1c-083b-4abb-8db8-0bb974e452b7,Augusta Nexgen Long Sleeve Performance Shirt,augusta-nexgen-long-sleeve-performance-shirt-995e,Imported product: Augusta Nexgen Long Sleeve Performance Shirt,1715,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-749AE648,true
a6fe324d-8e7d-4fe4-b9f6-45501341c877,TravisMathew Women's Crestview Lightweight Quarter Zip Performance Shirt,travismathew-womens-crestview-lightweight-quarter-zip-performance-shirt-a6fe,Imported product: TravisMathew Women's Crestview Lightweight Quarter Zip Performance Shirt,12520,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-AA4DCACC,true
cda0d17b-3130-4d03-9442-dd9da0f8c267,Paragon Barbados UPF 50 Long Sleeve Performance Shirt,paragon-barbados-upf-50-long-sleeve-performance-shirt-cda0,Imported product: Paragon Barbados UPF 50 Long Sleeve Performance Shirt,3545,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-442555A1,true
df8f9581-e7c5-4a8b-bbbb-883d9960eb80,Rabbit Skins Toddler Raglan T-shirt,rabbit-skins-toddler-raglan-t-shirt-df8f,Imported product: Rabbit Skins Toddler Raglan T-shirt,1320,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-1DBA2C59,true
e0e15600-bc8c-4122-b833-4e3c1789854c,Sport-Tek Women's Competitor Hooded Long Sleeve Performance Shirt,sport-tek-womens-competitor-hooded-long-sleeve-performance-shirt-e0e1,Imported product: Sport-Tek Women's Competitor Hooded Long Sleeve Performance Shirt,2415,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-A7E1066E,true
4e2cb012-6d68-49c7-bc83-24c5a878d445,Sport-Tek Performance Quarter Zip Pullover - Printed,sport-tek-performance-quarter-zip-pullover-printed-4e2c,Imported product: Sport-Tek Performance Quarter Zip Pullover - Printed,4535,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-4ED7D927,true
e3feddf3-7c8d-43c7-ba87-dbf43b7af1e1,Sport-Tek Tri-Blend Quarter Zip Performance Shirt,sport-tek-tri-blend-quarter-zip-performance-shirt-e3fe,Imported product: Sport-Tek Tri-Blend Quarter Zip Performance Shirt,2950,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-F881113A,true
7ca381f0-f696-406f-bb2d-8b2517793f18,Under Armour Team Tech Recycled Quarter Zip Performance Shirt,under-armour-team-tech-recycled-quarter-zip-performance-shirt-7ca3,Imported product: Under Armour Team Tech Recycled Quarter Zip Performance Shirt,7046,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-98922C65,true
5d94aa11-5846-44bb-8833-eb68acfb114e,Adidas Recycled Lightweight Quarter Zip Sweatshirt,adidas-recycled-lightweight-quarter-zip-sweatshirt-5d94,Imported product: Adidas Recycled Lightweight Quarter Zip Sweatshirt,7825,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-0ED52BFC,true
3e2c7026-3f1f-4b5f-8c52-d09f3e40bbe9,Nike Therma-FIT Performance Quarter Zip Sweatshirt,nike-therma-fit-performance-quarter-zip-sweatshirt-3e2c,Imported product: Nike Therma-FIT Performance Quarter Zip Sweatshirt,8585,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-EBFD6E81,true
4fe82ecf-32a0-4cf5-8d53-e3322256541f,Sport-Tek Competitor Quarter Zip Performance Shirt,sport-tek-competitor-quarter-zip-performance-shirt-4fe8,Imported product: Sport-Tek Competitor Quarter Zip Performance Shirt,2490,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-AEA8EDCC,true
33a6a999-1bb0-410c-932a-6f644ef9155c,AllPro Pro-Lock UPF 50 Quarter Zip Performance Shirt,allpro-pro-lock-upf-50-quarter-zip-performance-shirt-33a6,Imported product: AllPro Pro-Lock UPF 50 Quarter Zip Performance Shirt,2375,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-917838F8,true
16745b13-1584-4d8f-9ba5-1c1ad642ac61,Storm Creek Pacesetter Recycled Performance Quarter Zip Shirt,storm-creek-pacesetter-recycled-performance-quarter-zip-shirt-1674,Imported product: Storm Creek Pacesetter Recycled Performance Quarter Zip Shirt,4515,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-1A673297,true
2d1b849c-ddd7-495f-b953-ea234e1a292b,Nike Dri-FIT Stretch Quarter Zip Pullover,nike-dri-fit-stretch-quarter-zip-pullover-2d1b,Imported product: Nike Dri-FIT Stretch Quarter Zip Pullover,10380,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-33696F00,true
5f7d6609-c768-4435-9978-ee12fe50fd30,Sport-Tek Sport-Wick Quarter Zip Performance Pullover,sport-tek-sport-wick-quarter-zip-performance-pullover-5f7d,Imported product: Sport-Tek Sport-Wick Quarter Zip Performance Pullover,3675,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-132C8C54,true
91671d53-f4f7-4cf9-9aa7-2430caf1b99e,TravisMathew Crestview Lightweight Quarter Zip Performance Shirt,travismathew-crestview-lightweight-quarter-zip-performance-shirt-9167,Imported product: TravisMathew Crestview Lightweight Quarter Zip Performance Shirt,12550,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-F86D22C3,true
473079be-314d-44a6-91b0-3b24cae57f49,Sport-Tek Women's Tri-Blend Quarter Zip Performance Shirt,sport-tek-womens-tri-blend-quarter-zip-performance-shirt-4730,Imported product: Sport-Tek Women's Tri-Blend Quarter Zip Performance Shirt,2739,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-794BD8C8,true
a9d1ee2e-0e21-46f3-a553-8fa1eaa48e0c,Badger Contrast Quarter Zip Performance Shirt,badger-contrast-quarter-zip-performance-shirt-a9d1,Imported product: Badger Contrast Quarter Zip Performance Shirt,3085,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-367603EA,true
9f72de26-5889-4c5d-b3a8-197a0743bd67,TravisMathew Coto Performance Quarter Zip Shirt,travismathew-coto-performance-quarter-zip-shirt-9f72,Imported product: TravisMathew Coto Performance Quarter Zip Shirt,10240,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-258904BB,true
88870a07-1964-47f9-8a48-01a9e881dbf5,Sport‑Tek Women's Competitor Quarter Zip Performance Shirt,sporttek-womens-competitor-quarter-zip-performance-shirt-8887,Imported product: Sport‑Tek Women's Competitor Quarter Zip Performance Shirt,2430,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-48341A18,true
c33114f4-6597-42ec-b505-8b67f108ad91,New Era Power Half Zip Performance Shirt,new-era-power-half-zip-performance-shirt-c331,Imported product: New Era Power Half Zip Performance Shirt,4165,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-BBC89D7B,true
554235ad-73af-4706-9316-7fef4c7f296d,Sport-Tek Endeavor Quarter Zip Performance Shirt,sport-tek-endeavor-quarter-zip-performance-shirt-5542,Imported product: Sport-Tek Endeavor Quarter Zip Performance Shirt,3360,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-708C928D,true
3e47844a-2808-4f28-b599-303c66f478e6,Russell Athletic Dri Power® Quarter Zip Performance Pullover,russell-athletic-dri-powerr-quarter-zip-performance-pullover-3e47,Imported product: Russell Athletic Dri Power® Quarter Zip Performance Pullover,4580,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-C19926A9,true
bd333f66-57e9-41c6-b7af-9e43d7ef730b,Storm Creek Women's Pacesetter Recycled Performance Quarter Zip Shirt,storm-creek-womens-pacesetter-recycled-performance-quarter-zip-shirt-bd33,Imported product: Storm Creek Women's Pacesetter Recycled Performance Quarter Zip Shirt,4515,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-6D090EBF,true
44d77221-ca25-4820-bcb9-dc0a4fd1c66d,Core 365 Fusion ChromaSoft Pique Quarter Zip Sweatshirt,core-365-fusion-chromasoft-pique-quarter-zip-sweatshirt-44d7,Imported product: Core 365 Fusion ChromaSoft Pique Quarter Zip Sweatshirt,4265,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-8024D5A7,true
20291365-426e-4bf2-983a-5ca3b56ff476,Nike Dri-FIT Element Half Zip Performance Blend Shirt,nike-dri-fit-element-half-zip-performance-blend-shirt-2029,Imported product: Nike Dri-FIT Element Half Zip Performance Blend Shirt,9170,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-0213C115,true
f345a915-cf9f-45c5-8675-76527bb99b10,Adidas 3-Stripes Double Knit Quarter Zip Sweatshirt,adidas-3-stripes-double-knit-quarter-zip-sweatshirt-f345,Imported product: Adidas 3-Stripes Double Knit Quarter Zip Sweatshirt,6065,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-E332DDD7,true
5e66a314-dbbe-461a-b1ca-02873f3a62b1,Clique by Cutter & Buck Spin Eco Half Zip Performance Shirt,clique-by-cutter-and-buck-spin-eco-half-zip-performance-shirt-5e66,Imported product: Clique by Cutter & Buck Spin Eco Half Zip Performance Shirt,3135,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-8830F2A6,true
